movie,sentence,score,label
스펜서,크리스튼 스튜어트의 연기와 촬영이 인상적이었습니다,6,0
스펜서,다이애나의 쓸쓸함이 영화에 잘 묻어 나네요. 다이애나의 관점에서 잘 해석한 영화,9,1
졸업,제 나이때 만이 느낄 수 있는 감정을 느꼈습니다.,9,1
소리도 없이,틀을 깬다는 건 생각만큼 쉬운 일이 아니다. 더불어 유아인과 문승아의 연기는 조금도 나무랄데가 없다. 니가 이해못한다고 해서 졸작이라고 폄하하는 그 잘난 콧대들부터 낮추시길.,9,1
킹메이커,"변성현 감독은 진짜 빛을 진짜 센스있게 잘 쓰는 것 같다. 그 전에 불한당에서도 그랬고 지금도 빛과 그림자 구도가 정말 좋았다. 설경구 배우는 언제까지 섹시하실건지, 집에 아기가 있어서 TV로 소리 줄여서 보는데도 전달력이 좋으셔서 대사 안 들리는 게 하나도 없었다. 이선균배우 말이 너무 못알아듣겠어서 결국 이어폰 끼고 봤지만 ㅎㅎㅎ 재밌게 봤다!! ",10,1
더 배트맨,드디어 디씨가정체성을 찾아감,10,1
더 배트맨,놀란감독의 다크나이트삼부작은 몇번을 다시봐도 재미있게볼수있지만 이영화는 한번으로 만족한다..,7,0
문폴,화면에 나오는 장면들이 인상적임,10,1
뜨거운 피,오늘 봤는데 이홍내 배우라고 눈빛이 미쳤음 찾아보니까 경이로운 소문 악귀였음...,8,1
크레이지 리치 아시안,로코에 감동까지 재밌어요 추천,10,1
크레이지 리치 아시안,"양자경, 젬마찬만 보이네요 여주인공이 아쉬웠어요 ",8,1
적인걸2: 신도해왕의 비밀,흥미진진...,8,1
협상,현빈을 위한 현빈의 영화같네ㅋㅋ아 겁나 으른섹시 대놓고 섹시한 영화도 찍으셨으면...,10,1
가보면 알 거야 - 영구와 땡분이,어린이들에게 인기 가득 영구씨리즈,7,0
고양이들의 아파트,시혜와 자기연민에 기대지 않는 책임에 관하여,7,0
스펜서,크리스틴 스튜어트가 표현한 그 당시 다이애나의 억압된 왕실 생활,8,1
이상한 나라의 수학자,깔끔한 구성! 파이쏭 음원 내주세요..,8,1
관 속의 드라큐라,미국에서  드라큐라가 진짜로 건너온 줄 알고 공포에 떨던 어린 나.ㅎㄷㄷ,2,0
세자매,슬프면서도 감동적인 세 자매 이야기,8,1
기적,서로의 아픔을 극복해나가는 아버지와 아들,6,0
보이후드,지금처럼 그 때도 저렇게 해매며 살아갔다는 것을 잊고 있었다,7,0
해적: 도깨비 깃발,여주인공이 다른 배우였으면 하는 아쉬움이 크네요.,1,0
블라인드 멜로디,잼씀. 약간 어설픈게 매력있음.,8,1
이상한 나라의 수학자,너무 재미있게 잘보았습니다..최민식배우의 연기는 정말 최고시구요~모든 배우들의 연기 또한 좋았어요ㅎ파이송과 첼로연주곡도 한몫했구요..시간가는줄 모르고 보았네요^^,10,1
아이언 자이언트,애니메이션이지만 감수성을 자극한다,7,0
뜨거운 피,바람에 나오던 동네 일진들이 이세카이에선... 칼든 강패?!..,8,1
이상한 나라의 수학자,생각해보면 뻔할수도 있지만 연기력 덕분에 그런생각은 별로 들지 않는다. 최민식 연기가 캐릭터와 너무 하나가된 느낌이었다. ,10,1
데스 머신,94년작인걸 감안하면 잘 만들었네..  로보캅+바이러스,7,0
갤버스턴,평론가 평점 5.5 인거 봐라.  대한민국에서 영화 보려면 평론가 점수 낮은 순으로 보면 된다. 평론가 병X들 집에서 연애의 목적 이딴거나 쳐보고 있겠지.,10,1
다키스트 아워,재밌다 그냥 재밌었다 게리 올드만의 연기가 돋보인다.,10,1
문폴,"할리우드 블록버스터 재난영화로 할건 다 한 영화.뻔한 내용에서 한번 꼬은점이 괜찮음.하지만 중국자본이 투자됐다는걸 노골적으로 알게 되는 등장인물, 그 등장인물의 쓸모를 증명하기 위해 필요없는 개연성추가와 그 개연성을 위해 필요없는 등장인물의 추가만 아니었다면 평점 2점은 더 높이 줬을듯. ",6,0
벨파스트,98분간 짧은 러닝타임에 흑백화면에서 펼쳐지는 옛 추억여행,8,1
애덤 프로젝트,유치찬란한 삼류 영화.,2,0
뜨거운 피,최고!연기 장난아님!,10,1
만년이 지나도 변하지 않는 게 있어,유치하고 조잡한 장면이 많고 스토리가 살짝 아쉽지만 킬링타임용으로 좋음,8,1
무비 43,니들(배우들) 여기서(이영화에서) 스트레스 푸는거지?,8,1
뜨거운 피,볼만했습니다ㅎ...,10,1
벨파스트,"여전히 어딘가에서 국가 혹은 종교의 이름으로 행해지는 폭력 아래 고향을 떠나야 하는 이들에 대한 위로, 그리고 마을공동체의 공동육아와 조부모의 무한한 사랑이 상기 시켜주는 어린시절에 대한 향수. 북아일랜드 버전 자기앞의 생 ",10,1
인질,너구리 언제부터 배우했지,10,1
스펜서,중산층이 시종일관 자신의 삶을 비관하고 불평불만이 가득찬채 귀족의 삶을 꿈꾼다면 당신은 그에게서 측은지심을 느낄수가 있겠는가?,7,0
클래식 호러 스토리,(4.5점)용두사미블러드플릭스 - 비추! ,4,0
리벤져,재밌는데 연출이 조금 촌스럽긴 하지만 그걸 김인권등 배우들이 너무 재밌게 살립니다 ㅋㅋ 피나 잔인한 부분만 좀 덜 나오면 가족무비도 될 수 있었을텐데 엉성한 연출이 제일 아쉬웠네요.,8,1
스펜서,크리스틴의 연기가 인상적이다.,8,1
이상한 나라의 수학자,오랜만에 먼가 잔잔한 영화 재미있게 봤어요 :),10,1
킹메이커,"선거시즌에 맞춰 개봉한 진보영화. 박정희는 양주보다 소주를 마셨고, 룸싸롱이 아닌 대포집을 즐겼다. 좀 억지스럽다.",2,0
레모,나 9살때 토요명화에서 아부지랑 누나랑 무지 잼나게 봤던거  주연이 척노리슨줄알구 척노리스영화 검색졸라하구 제목이 생각안나서 총알피하는 옛날영화 검색했더니 매트릭스밖에 안떠서 토요명화 방영리스트 일일이 검색하다 1990년 12월1일 방영 겨우찾았다 4시간동안 찾았더니 지금 내가 무슨말하는지도 몰겠다 암튼 찾았다 드디어!!!,10,1
트라이앵글,최악악악 여주인공 복장때문에 민망해서 집중도 안되고 뭔말인지 모르겠구 반복 지겨움 지루,4,0
스펜서,좀 지루한면도 있지만 여주의 감정변화를 잘 표현한거 같네요,8,1
이상한 나라의 수학자,조금은 뻔할 수 있는 스토리이지만 감동적이고 영화관에서 볼 가치가 있는 영화 ,9,1
아일랜드,인공뇌에서 눈이 스스로 생성됐다는 소식을 듣고 생각난 영화.. 어렸을때 봤을때는 그저 그런 액션영화인줄만 알았는데 다 커서 보니까 감회가 새롭다..17년이나 지난 지금은 아직이지만 과연 미래에는....?,10,1
킹메이커,"좋은 식재료로, 훌륭한 셰프에게, 맛있는 코스요리를 대접받았다 ",9,1
파란나비효과,평화 얘기하고 싶음 정은이 미사일 좀 그만 쏘라고해 아하~선택적 평화인가? ,1,0
하바나,로비트 레드포드를 보는것만으로도 황홀 하죠 결말에 잭이 보비를  보내주는게 아쉽지만 모든게 아름다웠던 영화  로버트 레드포드를  볼수 있는것만으로도  두고 두고 꺼내보고 싶은  영화 ,10,1
이터널 선샤인,좋다.. 많은 여운을 남기는 영화. 근데 밤새도록 저렇게 일하면 담날 출근은 어케하는거지.. 그리고 일하러가서는 남의집에서 저게 뭐하는짓이냐... ,10,1
스파이더맨: 노 웨이 홈,콜라보 보는 재미. 하지만 유치함,6,0
해리 포터와 마법사의 돌,해리포터 완전 재밋어요!!감동 먹음!,10,1
이상한 나라의 수학자,믿고보는 최민식이나 내용전개는 상당히 루즈함. 문과출신이라 거부반응 있을지도,6,0
플랜맨,하지민 예뻐요. 재미있게 잘 봤어요.,10,1
더 배트맨,분위기랑 ost 좋고 나머지는 다 별로,4,0
프리즈너,.. 웬만한 b급영화도 그냥저냥 재밌게보는데 이건 선넘었다 ㅡㅡ 존나잼없네 ㅋ;;;,1,0
맨 인 더 다크 2 ,2021년도에 나올 수 있는 최고로 유해한 영화.    다른 악역 캐릭터들을 내세워 살인 강간 납치를 한 주인공을 선으로 느끼게끔 한 것과 그런 주인공이 어설프게 죄를 뉘우치는 모습을 연출한 것. 그리고 주인공 본인이 자신을 한낱 괴물이라고 칭한 대사에 매우 불쾌했음. 마지막에 쉴터로 떠난 아이가 본인의 이름을 피닉스라고 소개하는 장면도 굉장히 실망스러웠음. 보는내내 아이가 너무 불쌍했음. 볼만한 장면들은 몇 씬 있었지만 결론은 아동학대 범벅인 영화라고 말하고 싶음 ,2,0
문폴,롤랜드 에머리히 영화라 스토리의 개연성은 기대할 수는 없지만 지구를 구하는 스펙터클 만큼은 확실히 보여줍니다 전형적인 킬링타임 무비 네요.,6,0
이상한 나라의 수학자,이렇게 좋은 영화가 하필 코시국에 개봉하다니 안타까울 뿐 ㅠㅠ 웰메이드 그 자체. 어려운 시기이지만 꼭 손익분기점이라도 넘길 수 있길 ,10,1
아수라,"그 분의 현실 찢재명의 화천대유 잘봤습니다.실제 감독님께서 영화 감기의 지역이였던 성남시를 취재하던중 찢재명의 실날을 파악하여 만든 영화란걸 알았습니다. 영화에서의 안남은 성남+안동(찢재명 생가)의 줄임말 이라는 점이 소름 돋았고 한성급유=화천대유, 배우 곽도원과 의원 곽상도 5짜리에 동그라미가 9개 50억 이라는 퇴직금 50억까지 딱 맞추고 엔딩크레딧에 실제와 같은경우가 있더라도 이는 우연에 의한것이라고 한점, 이 영화 이후로 영화계의 나름 거물이던 감독이 영화계에서 퇴출당하듯이 잠적되버린점 그냥 하나부터 열까지 살자 당하는 대한민국에 감동받았습니다.",10,1
이터널스,이런 좋은 시나리오를 지루함으로 망쳤네....,5,0
버닝,새벽 아주 맑은 정신으로 보게된 작품.. 20대 대학 졸업 후 여러가지 경험 등 지나가듯 나를 스쳐 지나갔던 많은 사건과 인물들을 깊게 짚어가며 생각하게 된 작품입니다 스토리의 내용과 결말을 떠나서 감독의 연출에 보는 영화에 간접체험 뿐만아니라 아주 멀리서 나와는 다른 대상을 지켜보며 여러가지 현 시대에서 발생되는 화두들을 영화 곳곳에 뭍혀둔점.. 현 시대 우리나라는 옳바른 세상이 맞을까 ! 배경음악에서 주는 여러가지 느낌도 좋았습니다 ,9,1
안테벨룸,"공감댓글보고, 봤는데 이건 뭐... 드럽게 재미 없네....",4,0
킹메이커,"목적과 수단 중 어떤 것이 옳은지는 알 수 없지만, 담백함의 여운이 오래 남는 든든함이 있다. 이 영화가 그렇다.",10,1
하늘의 푸르름을 아는 사람이여,사랑해??????????,10,1
문폴,이 감독은 화이트하우스다운부터 이상해짐.,5,0
레지던트 이블: 파멸의 날,레지던트 이블 시리즈의 마무리,9,1
론 서바이버 : 아미 오브 원,그냥저냥 볼만했는데 평점이 왜 낮지,8,1
플랜맨,한지민 정재영씨 최고에요,10,1
맨 인 더 다크 2 ,너무 감동적이고 액션이 멋있어용 넷플에서 봤는데 최고 진짜!,10,1
인랑,230 억인가 들여서 제작해서 이딴거 만들 시간에 불우이웃 돕기 기부가 더 의미 있을듯,1,0
미 비포 유,"안타까웠다 이래서 신이 있어야 된다고 생각했다 죽음 고통 슬픔 다 없애주신다고 기록되어 있다 대부분 믿지 못하지 왜냐 모르기 때문에 하느님을 인정하지 않는 과학자들도 정밀하게 조정되있는 물리 법칙을 인정하며 이렇게 말합니다 &amp;#34;우주의 드라마가 전개 된 것을 보면 마치 각본,측 체계적인 계획이 있는것 같다는 생각이 든다. 자연은 서로 정교하게 얽혀있는 수학법칙들의 표현이다. 우주는 우리를 위해 아름답게 존재한다&amp;#34;.또한 생명이 탄생 되기 위해 지성이 개입되었다는걸 인정 하지 않을 수 없다고 합니다 하느님이 만들어 놓으신 것들을 보면 인간이 안전하게 살 수 있게 창조 되었고 인간만 특별하게 여겨지고 있죠 우리는 물리 법칙과 어긋난다면 안된다는것도 알고 있죠 성경도 물리 법칙과 같습니다 적용하면 유익하고 적용하지 않으면 결과가 좋지 않습니다 지금 인간이 행복하지 못한 이유가 성경을 인정하지 않기 때문이죠 우리의 삶에 하느님의 말씀을 적용하면 유익합니다 라는걸 말해주고 싶었습니다",10,1
리코리쉬 피자,우리나라 사람들이 공감하기에는 약간 무리가 있어보여요,6,0
피그,너무 잔잔해서 잘 모르겠어요,6,0
웨스트 사이드 스토리,사이코패스 쓰레기 연놈들이 사람죽여놓고 ㅅㅅ하면서 사랑타령하는 영화;; 감독한테 너무 실망했다 미친것 같음 진짜 셰익스피어의 고전을 좋아하는데 이건 뭔 생각으로 이렇게 시대에 동떨어진 연출을 해놓은건지 집단강간씬은 진짜 최악 개쓰레기같음,1,0
이상한 나라의 수학자,결말이 조금 유치하지만 볼 만 합니다,6,0
스펜서,정보가 없이 봤지만 크리스틴의 연기 덕분에 집중해서 볼 수 있었어요 사전정보가 있으면 더 좋을 거 같긴해요,7,0
스펜서,어떻게 다이애나 역을 저런 여자가 맞을수 있냐..;;,2,0
해적: 도깨비 깃발,CG때문에 아들이랑 엄청웃으면서봤어요,2,0
블랙 크랩,개 쓰레기 영화 뭔 되도안한 전개부터 주인공은 그냥 미친사람같고,1,0
코다,일반적인 가족과 청각장애 가족. 수식어가 붙어 있어도 결국은 같은 가족이다.,8,1
말죽거리 잔혹사,한판뜰까 분식집으로 따라와..?,10,1
스파이더맨: 노 웨이 홈,마블은 죽엇다…; 베놈2부터해서 요즘 마블 영화 너무 엉망인데 평점 높은게 더 신기하다;;,2,0
나비 효과,미쳣다그냥 인생영화하나더추가됫네 이걸지금보다니,10,1
어벤져스: 에이지 오브 울트론,사람들 구하느라 정리정돈을 잘 못했군,7,0
스플릿,개봉 후 6년만에 본 영화네요.. 이런영화가있었다니.. 평점만큼 재밌게 보았습니다,10,1
아메리칸 셰프,보는 내내 미소 짓게 만드는 힐링 영화,10,1
애덤 프로젝트,라이언 레이놀즈이기에 가능한 유쾌하면서도 가슴 찡한 시간여행,7,0
제로 다크 서티,다시 봐도 수준높은 작품,10,1
