movie,sentence,score,label
구조견 루비,보는내내 미소가 지어졌어요ㅠㅠ,10,1
모비우스,킬링타임용,5,0
프렌치 디스패치,신문을 웨스 앤더슨만의 영상으로 만들어낸 영화였습니다. 개성 넘치긴 하지만 음악도 좋고 따뜻한 영화였어요.,9,1
베네데타,강렬한 영화..,6,0
모비우스,기대한 것보단 볼만한 영화.,8,1
경관의 피,두배우 조합이 좋았고소재도 재밌었어요시즌2 나올듯,8,1
패러렐 마더스,스토리가 흥미롭고 주인공의 열연이 돋보임.,10,1
구조견 루비,팬데믹으로 웃을 일과 감동을 받을 마음의 여유가 없었는데 동물과 인간의 유대를 보면서 웃음과 감돌을 받을 수 있었다.,8,1
더 배트맨,배트맨의 완성,10,1
배니싱: 미제사건,프랑스감독이 본국에서 못했먹게 생겼으니깐 한국에서 올타쿠나 하고 지 하고싶은대로 만들고 간 작품. 의미도 없고 재미도 없고 펜트하우스가 더 재미있음 ㅡㅡ,2,0
모비우스,남주가 참 잘생겼구나 콧대가 예술이구나 끝..소재는 좋은데 못살린 영화 진짜 이러고 끝나? 하고 어이가 없었음 ㅋㅋㅋ ,6,0
이터널스,굳이 보지 않아도 될 영화였다고 생각합니다. ,6,0
택시 드라이버,20번째보는데 이런영화가다시나올까? 시대적배경이너무잘녹아있음,10,1
문폴,평이 너무 낮아서 고민했었는데 재밌게봤음 2012랑 스토리와 연출이 많이 비슷하긴함 지구를 조지고뿌수고 영상미는 좋음 생각없이 보기 좋음 상상력으로 만드는게 sf인데 오히려 난 상상하지도 못한거라 좋았음 추천!,8,1
코다,왜 상을 받았는지 이해가 가네요너무 감동적이에여 이런영화 정말오랫만이에여눈물터지는데 정말  계속 울었음 ,10,1
엔칸토: 마법의 세계,미라벨의 능력은 존재 그 자체,9,1
모비우스,베놈카니지보다는 재밌습니다,7,0
극장판 시그널,시그널 드라마를 재밌게 본 저로써는극장판도 나쁘지 않았어요,8,1
이프 온리,아재..  감성에  젖어분다 ㅜ,10,1
모비우스,그냥..그럼.. 왜이렇게 지루하지 .. ,6,0
그것만이 내 세상,"감동과 영화길이, 연출 모든게 적당해서 좋았던영화. 연기력은 최고였다.",10,1
모비우스,스토리가 안되면 차라리 액션으로 가던데 싸우는것도 둘이 스케일도 작고 스토리도 지루하고 히어로라기에는 비주얼도 박쥐에 이상하고 중간에 지루해서 나오고 싶었음 ㅜㅜ ,1,0
모비우스,잘봤어요,8,1
드라이,마지막 20분을 위한 남주의 메마른 추격,8,1
재춘언니,흥미로운이야기! 기대중입니다!,9,1
쫄병 군단,그리운 영화 심형래 젊은시절정말 재밌게 봤던 기억이 납니다,10,1
이상한 나라의 수학자,수학이라는 이성적인 공식이 인류애라는 감성적인 본능을 끌어내는 과정.,10,1
얼론,이거 완전 한국 영화 &amp;#34;#살아있다&amp;#34; 와 똑같네 또 같은 해에 (2020년) 같이  개봉하고..혹 우리 한국 감독이 미국 영화를 똑같이 배꼈나? &amp;#34;Alone&amp;#34; 뜻이 &amp;#34;홀로&amp;#34; 란 뜻이네,4,0
모비우스,음파 사용할 때마다 질질 쌌다...악역 연기도 좋았음.,10,1
킬링 카인드: 킬러의 수제자,아쉽네요 생각없이 시간 때우기 용으로 본다면 괜찮아요,4,0
베놈,끔찍한 비주얼의 안티히어로,8,1
스크림,가장 유명한 스릴러 영화,7,0
모비우스,자레드 레토의 연기가 단연 돋보이네요,9,1
콰이어트 플레이스,조용한데 스릴있는 영화,8,1
스파이더맨: 노 웨이 홈,스토리 개연성이나 액션이 아쉽.. 이전 스파이더맨들 덕분에 높게 평가된것 같아요,6,0
이스케이프 룸 2: 노 웨이 아웃,ㅆㄱㄹ 영화. 명작이 사라지는 이유는 예전에 나왔던 그 명성을 따라 잡을수 있는 영화가 드물기 때문이다. 쏘우나 큐브를 봤다면 이 영화가 왜 쓰래기인지 알것이다. ,2,0
로빈 후드,스토리 개판..록슬리 마누라 죽은 거 아니었냐? 보면서 계속 스토리가 왜 이러지라고 생각해야 하는...7점? 6점이면 후하게 쳐준다.,5,0
파워 오브 도그,이래서 사람 함부로 대하면 안됌.. ,9,1
푸른 호수,이게진정한 영화다...오랜만에 진짜영화를 찾았다..가슴깊이 느껴지는 메세지..,10,1
신데렐라 2: 마법에 걸린 왕자,아쉽네요,4,0
장르만 로맨스,감각적이구먼.깨알재미네 ,10,1
아멜리에,사랑스러운 영화,7,0
워리어,"진부 한데,엔딩에 눈물 개남  ( 뒤에 약간 통수 있음 ) 아씨",10,1
강릉,간만에 시간가는 줄 물랐음~ 영화 스텝분들 배우분들 고생 많았습니다,8,1
하우스 오브 구찌,스토리와 연기는 좋았지만 러닝타임이 너무 길어서 지루함. 조금만 쳐냈으면 좋았을텐데,5,0
감금의 시간,재밌었다. 연기 최고였다 여배우 !! 그리고 실제상황 배우들 정모 ㅋㅋ,10,1
킹메이커,빛을 사용한 연출이 좋았음. 이선균 캐스팅과 연기가 좀 아쉽네요,7,0
벤자민 버튼의 시간은 거꾸로 간다,다양한 인생에대한 경험을 느낄수있었던 감동있는 영화예요 잘봤어요 기억에 아주 오래남을거같아요 ,10,1
태양의 눈물,윌리스형님 그동안 고생많으셨어요~~,10,1
배니싱: 미제사건,내인생최악의영화5위에들어간다,2,0
모비우스,보면서 소니가 참 오만하구나 라는 생각이 들었다 대충 능력 하나 주고 대충 옆에 이쁜 여친 놓고 대충 빌런 하나 놓고 대충 둘이 싸워서 이기게하고.. 히어로물이 대부분 비슷한 흐름일수밖에 없지만 모비우스는 정말 그 틀만 비틀비틀 어설프게 세워놓은 수준이다 주인공 배우가 훌륭해서 더 화가났음,5,0
더 배트맨,"배트맨 캐릭터 영화가 많은만큼 Up&amp;Down이 제법 있는데, 이번에는 Up으로 다시 가려나보다. 다만 시간이 좀 길었던 점은 아쉽지만, 후속편을 위한 빌드업으론 충분한 재미가 있었다.",9,1
나일 강의 죽음,장르가 추리보다는 로맨스가 더 어울림,5,0
블루 재스민,"케이트 블란쳇의 매력, 연기력이 돋보이는 영화. 기대없이 봤는데 완전 흡입력있고 .. 잘 봤음. 재스민.. 초상류층 생활을 하다 하루 아침에 모든걸 잃었는데.. 그 와중에 취직도 하고 공부도 하고..나름 칭찬할 부분이 많았음. 그렇게 호화롭게 살았으면 쫄딱 망해도 그저 빈대붙어 살 생각만 할텐데 그래도 현실에 적응하기 위해 노력했다는 점이 칭찬할만함..",8,1
배니싱: 미제사건,이런 영화를 보면 진짜 신기하고 궁금하다 이걸 찍으면서 현장에 있는 사람들은 의문이 안들었을까? 이게 도대체 무슨일이냐고 연출과 편집을 논하기전에 스토리가 와.. 개연성이 그냥 존재하지도 않음 대단하다,1,0
더 배트맨,잘봤습니다,8,1
화양연화,아름답고 먹먹한 영화,9,1
프레스티지,우와 평론가들은 그냥 마술만 봤다는게 신기하다.나도 보이는 것들이 평론가 양반들은 안보이나보네 ㅋㅋ,10,1
더 배트맨,"이건 뭐.. 싸이월드 중2병 감성도 아니고, 맞춤 가죽옷은 있지만 코만 가리는 복면, 기본 경호 지역조차 무시하며 나타나는 수십 명의 빌런 추종자들, 어둠 따윈 깔끔하게 무시하고 아무 곳이나 활보하며, 자동차 씬은 필수니까 상대방이 차 타고 도망갈 때까지 중립에 풀 악셀링 하면서 기다려주는 배트맨. 최첨단 렌즈는 있지만 재력을 과시하며 나무 바닥에 낙서하는 브루스 웨인. 너무 어처구니가 없어서 영화 보고 나오자마자 처음으로 리뷰 달아 봅니다.",2,0
스펜서,"처음부터 끝까지 음악과 크리스틴 스튜어트의 연기로 흘러가는 영화. 마치 내가 다이애나가 된 것 처럼 숨통이 꽉 막혀오고 영화를 보고 나온 후에도 한참동안 답답하다. 호불호가 많이 갈리겠지만, 기억에 오랫동안 남을 영화, 여운이 길게 남는 영화를 좋아한다면 보는 것을 추천. 다이애나의 일생에 대해 정리한 글을 보고 가면 다이애나의 감정에 더 몰입할 수 있다.",10,1
클로젯,괜찮았습니다 또 시청하고 싶네요,8,1
애덤 프로젝트,그냥  봤는데   재밌어서  폭 빠져봤네요..,10,1
반도,평점 왜 이리 낮음? 출연배우들 중 머 문제 되는 사람 있음? 충분히 재미있었는데 머가 문제임???,10,1
이웃사촌,적당히 킬링타임용으로 볼만했던 영화,8,1
블랙 크랩,지금 보는중 ,6,0
미션 파서블,적당하게 볼만했습니다,6,0
배니싱: 미제사건,이건...참...음...90년대 b급해외감독이 한국시장을 노리고 b급영화를 만든 느낌!설명하기도 힘들다! 직접 봐봐라!,1,0
램,감독시키랑 한잔하믄서 꼭 묻고 싶다..도대체 니 의도가 뭐냐?,6,0
모비우스,맷 스미스 나오다니~~!!!,10,1
스펜서,심리 묘사 연기 짱....,8,1
모비우스,나름 색깔있는캐릭터가 등장한거같네요나중에 이어어지는 스토리가 궁금해지네요,10,1
악녀,액션 하나는 린정한다구,10,1
리코리쉬 피자,폴 토마스 앤더슨이 부기나이트를 배경으로 만든 라라랜드,8,1
모비우스,액션면에서는 당연 22년 히어로물로서는 괜찮았지만 스토리에서는 좀 끊는점 아쉽다는 느낌이드네요,4,0
명량,잠이옵니다 지루합니다돈 아까움,2,0
클레멘타인,이 쓰레기영화가 어떻게 평점이 9점이 넘지? 영화 상영자체도 말아먹은 영화인데,1,0
스펜서,연기와 음악은 좋았지만 각본이 아쉬움,7,0
클로버필드 패러독스,중국어 짜증남.장쯔이 죽었을때 속이 시원~ ,6,0
뜨거운 피,사투리가 좀 쎄긴하네 ㅋㅋㅋ 부산 사람인데 저는 느와르 영화도 좋아하고 정우 배우도 좋아해서 너무 재밌게 잘 봤어용,10,1
사랑 후의 두 여자,감각적인 연출로 보여주는 섬세한 감정묘사가 인상깊었다,7,0
드라이,"점점 더 타들어가는 대지와 함께, 더욱 더 메말라가는 삶. 인간과 자연은 결국 연결되어 있고 인간의 삶은 자연의 영향을 크게 받는다",8,1
배니싱: 미제사건,후...진짜 별로. 개연성 무슨일,1,0
모비우스,스토리도 그렇고 쿠키영상무조건 보세요,10,1
모비우스,남주가 한국에선 완전 무명급배우인데  이게 흥행이 되겠니? ㅋㅋㅋ 해외에서도 개 망 작,2,0
신비한 동물사전,"CG는 뛰어나지만, 스토리가 맥 없이 끊어지는 부분이 여러번 있었음",7,0
자산어보,"낭중지추, 잘 산다는것에 대한 생각을 하게 된 영화",10,1
워크래프트: 전쟁의 서막,내인생 최고의 온라인게임,10,1
모비우스,저는 너무 취저당해서 재밌게 봤고 또 볼라고요!,10,1
배니싱: 미제사건,미제영화.,4,0
악마를 보았다,"영화는 잔인한내용이많지만 유영철이나 강호순, 정남규같은ㄴ들은 더더잔인했을것같아 영화가 어찌보면 현실보다는 덜할지도...최민식의싸이코패스연기와 이병헌연기가 길이남을 수작입니다.",8,1
패러렐 마더스,"역시 페드로, 역시 페넬로페.",8,1
취화선,생각해보니 민식이형 영화 중에 이렇게나 온전히 오직 민식이형 혼자만의 단독적인 연기를 러닝타임 내내 실컷 만끽할 수 있는 영화는 거의 이 것 밖에 없지 않나 싶네. 항상 투탑 아님 쓰리탑 멀티탑 이었네... 세월 오래전에는 조연이었으니 더 했고.,7,0
1987,이나라 영화에 정치색은 하나밖에없다. 선동좀그만해라,1,0
모비우스,누구나 예상한 듯이 흘러간 전형적인 히어로 빌드업 영화.,6,0
꿀벌 대소동,진짜 신박하고 재미있는 영화이다주인공 꿀벌 베리 너무 멋있어 ♡♡♡♡ ,10,1
스페이스 잼: 새로운 시대,마이클 조던 장면에서 빵 터짐!!,7,0
배니싱: 미제사건,보고난 뒤 기분 별로네요... 얘기하고 싶은 게 뭘까... 발음이 거슬려서 그런지  연기도 조금 불편하게 느껴지고...,5,0
뜨거운 피,생각보다는 재미있었던 영화. 그러나 대사는 자막이 필요할 정도.,7,0
극장판 주술회전 0,"박성후 감독님이랑 고죠센세, 유타의 팬되어서 나왔습니다 ㅎㅎ",10,1
도쿄의 밤하늘은 항상 가장 짙은 블루,도시에서의 고독. 이겨내기 위한 연애. 연애의 두려움. 그래서 갈팡질팡. 그냥 희망을 가지고 힘내.,8,1
스펜서,크리스틴 스튜어트의 연기력에 놀랄 영화!,7,0
스파이더맨: 노 웨이 홈,"마블 노진구, 참교육 당하고 정신차리다",7,0
포레스트 검프,"자기 아들인 거 알았을 때, 바로 &amp;#34;쟤도 나처럼 멍청한 거야?&amp;#34;라고 했을 때 눈물 핑 영화 장면에서는 놀림 받는 장면은 나와도 검프가 슬퍼하는 부분은 안 나왔는데 그동안 마음 속에 상처로 계속 남아있었나 보네...",9,1
배니싱: 미제사건,평점 주기도 아깝다. 이 영화 왜 만들었어요? 그렇게 돈 벌고싶으면 공사장에서 일을하지. 엄한곳에 왜 돈을 써서 영화 만들까. 집에서 쉬세요,1,0
맨 인 더 다크,보고 나면 기분 더러워지는 영화,1,0
화양연화,아름답다. 아름다워.,10,1
시라노,중세시대의 뮤지컬을 생각하고 보면 딱 알맞을 영화.,8,1
마약전쟁,무미건조한  느와르  이영화를먼저 봤다면 재미있었을텐데   독전  보고 이영화를보니  너무비교가된다  연기력 퀄리티  등등  독전안본사람  한테는 추천,6,0
언차티드,"액션이나 CG는 화려해서 인디아나존스의 업그레이드 버전이라 생각해도 무방했다. 하지만, 스토리만큼은 너무 평이하다 못해지루했다.",6,0
나일 강의 죽음,영상미는 화려했지만 스토리는 호불호가 많이 나뉠 이야기.,5,0
배니싱: 미제사건,기대했던거랑 좀 다르긴했지만 나름 재밌었다 근데 경찰이 일은 안하고 왜 자꾸 연애하냐고ㅋㅋㅋ사건의 마지막이 그냥 저렇게 종결도 안보여주고 흐지브지 끝나버린건 아쉬움 ????근데 한국올로케에 스텝들도 한국팀이 더 많은데 프랑스 영화인게 맞나?? ????,7,0
타이타닉 2,2.22가자2.22가자,1,0
레지던트 이블: 라쿤시티,아쉬움과 한숨만 나왔던 영화,2,0
해적: 도깨비 깃발,CG 빼고 좋은점이 하나 없었던 영화.,1,0
킹메이커,배우들의 연기력 하나만 믿고 봐도 될 영화,10,1
배니싱: 미제사건,"유료수면방,, 졸리신분 강추",2,0
